"ID","Status","Subject","Requester","Requested","Assignee"
"27734389","Closed","Incident - PROD - Level - Ingestion - Counts ingestions","BigPanda","2025-04-26 00:07","Himansu Kandwal"
"27782971","Closed","500 error in GHS","Sajith Sanal","2025-05-02 05:15","Himansu Kandwal"
"27783249","Closed","Incident - PROD - Transaction Drop Alert MODERNSTOCKTAKE_COUNTS","BigPanda","2025-05-02 06:00","Himansu Kandwal"
"27782567","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - MODERNSTOCKTAKE_COUNTS","BigPanda","2025-05-02 03:30","Himansu Kandwal"
"27782986","Closed","Splunk monitoring dashboard issue","Sajith Sanal","2025-05-02 05:16","Himansu Kandwal"
"27783035","Closed","500 error in level API","Sajith Sanal","2025-05-02 05:24","Himansu Kandwal"
"27659623","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-04-16 03:01","Himansu Kandwal"
"27781590","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-05-01 20:01","Himansu Kandwal"
"27778662","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-05-01 12:01","Zikria Shaik"
"27776041","Closed","Incident - PROD - Ingestion - Level - Supply_Outdated_Transactions","BigPanda","2025-05-01 08:11","Himansu Kandwal"
"27777241","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-05-01 10:01","Zikria Shaik"
"27777240","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-05-01 10:01","Zikria Shaik"
"27773885","Closed","Incident - PROD - Transfers Ingestion","BigPanda","2025-05-01 01:05","Zikria Shaik"
"27771343","Closed","Incident - PROD - Ingestion - Level - Supply_Outdated_Transactions","BigPanda","2025-04-30 14:11","Himansu Kandwal"
"27774872","Closed","Incident - PROD - API - Data_Level - Product_API - Status_Code_Error : { 20 } alert","BigPanda","2025-05-01 05:54","Zikria Shaik"
"27774870","Closed","Incident - PROD - API - Data_Level - Location_API - Status_Code_Error : { 2 } alert","BigPanda","2025-05-01 05:53","Zikria Shaik"
"27774720","Closed","Incident - PROD - API - Avail - Avail_V6_GHS - 5xx_Error more than 20 5xx errors in last 3 mins","BigPanda","2025-05-01 05:31","Zikria Shaik"
"27774585","Closed","Incident - PROD - API - 3PL Ingestion - API is throwing error or excption while processing events received from whistl.","BigPanda","2025-05-01 05:04","Vijay Rai"
"27758203","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-04-29 10:01","Himansu Kandwal"
"27761230","Closed","Incident - MISSING-VALUE - <missing-bp_service>","BigPanda","2025-04-29 14:01","Himansu Kandwal"
"27768987","Closed","user corrections | invoice refusal | RE: 2371 Durham Extra frozen out of temp","Distribution Service Helpline Andrew","2025-04-30 10:34","Areti Raghuram"
"27765717","Closed","user corrections | FW: stock transfers from 2973 to 6601","Robert Kicks","2025-04-30 06:05","Areti Raghuram"
"27754941","Closed","Log loss on PPE","Aayush Agarwal","2025-04-29 04:31","Aayush Agarwal"
"27765616","Closed","Correction ingestion unknown exception","Sajith Sanal","2025-04-30 05:54","Himansu Kandwal"
"27702478","Closed","Incident - PROD - Ingestion - Level - Supply_Outdated_Transactions","BigPanda","2025-04-22 11:11","Himansu Kandwal"
"27765625","Closed","Load Event Transaction drop","Sajith Sanal","2025-04-30 05:55","Areti Raghuram"
"27766946","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-04-30 08:00","Himansu Kandwal"
"27765632","Closed","Monitor Sales and FPS transaction drop","Sajith Sanal","2025-04-30 05:56","Areti Raghuram"
"27768489","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-04-30 10:01","Himansu Kandwal"
"27731905","Closed","Incident - PROD - Ingestion - Level - Scheduler_Service - Pending_Schedule_Count","BigPanda","2025-04-25 14:05","Himansu Kandwal"
"27766665","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - Receiving_Adjustment","BigPanda","2025-04-30 07:33","Himansu Kandwal"
"27766459","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - Ingestion_Receiving_Adjustment","BigPanda","2025-04-30 07:16","Himansu Kandwal"
"27659912","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - MODERNSTOCKTAKE_COUNTS","BigPanda","2025-04-16 04:30","Himansu Kandwal"
"27768517","Closed","user corrections | count corrections | alation","Areti Raghuram","2025-04-30 10:04","Areti Raghuram"
"27765253","Closed","Zendesk Ticket Not Being Created for PPE Alerts by Big Banda","Gunjan Mayekar","2025-04-30 05:06","Gunjan Mayekar"
"27746432","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - Receiving_Adjustment","BigPanda","2025-04-28 07:33","Himansu Kandwal"
"27680197","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_Oakwood_UOD_Loaded","BigPanda","2025-04-18 11:01","Himansu Kandwal"
"27745368","Closed","Incident - PROD - API - Data_Level - Location_API - Status_Code_Error : { 20 } alert","BigPanda","2025-04-28 05:23","Himansu Kandwal"
"27765845","Closed","Incident - PROD - API - Data_Level - Location_API - Status_Code_Error : { 20 } alert","BigPanda","2025-04-30 06:23","Himansu Kandwal"
"27756896","Closed","Incident - PROD - API - Data_Level - Location_API - Status_Code_Error : { 2 } alert","BigPanda","2025-04-29 08:23","Himansu Kandwal"
"27765270","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_Load_Message","BigPanda","2025-04-30 05:11","Himansu Kandwal"
"27764727","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_Negative_Stock_Correction","BigPanda","2025-04-30 03:57","Himansu Kandwal"
"27765089","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_Sales_Invoice_Paid","BigPanda","2025-04-30 04:42","Himansu Kandwal"
"27764819","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - DAI_WMS","BigPanda","2025-04-30 04:02","Himansu Kandwal"
"27764736","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_WMS_UOD_Loaded_Delta","BigPanda","2025-04-30 03:59","Himansu Kandwal"
"27765242","Closed","Incident - PROD - Policy: 'kafka_lag_transfer_ingestion'. Condition: '231_SS_stocktransfer_ext_stock_update_lag'","BigPanda","2025-04-30 05:04","Himansu Kandwal"
"27765163","Closed","Incident - PROD - Policy: 'kafka_lag_waste_ingestion'. Condition: '231_SS_stockwaste_ext_ product_Lag'","BigPanda","2025-04-30 04:57","Himansu Kandwal"
"27756581","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-04-29 08:00","Himansu Kandwal"
"27765037","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_PDA_Transafer","BigPanda","2025-04-30 04:30","Himansu Kandwal"
"27764767","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - Supply_Physical_Adjustment","BigPanda","2025-04-30 04:01","Himansu Kandwal"
"27764759","Closed","Incident - PROD - Ingestion - Avail - Transaction_Drop - Supply_Picked_Completed","BigPanda","2025-04-30 04:01","Himansu Kandwal"
"27765358","Closed","Incident - PROD - API - Data_Level - Product_API - Status_Code_Error : { 2,20 } alert","BigPanda","2025-04-30 05:24","Himansu Kandwal"
"27761383","Closed","Incident - PROD - API - Avail - Avail_V6_GHS - 5xx_Error more than 20 5xx errors in last 3 mins","BigPanda","2025-04-29 14:11","Himansu Kandwal"
"27761310","Closed","Incident - PROD - API - Level - Level_V5 - 5xx_Error","BigPanda","2025-04-29 14:06","Himansu Kandwal"
"27754950","Closed","test correction","Sajith Sanal","2025-04-29 04:32","Sajith Sanal"
"27764731","Closed","Incident - PROD - API - Level - Level_V5 - Node_Health_Check","BigPanda","2025-04-30 03:58","Himansu Kandwal"
"27765243","Closed","Incident - PROD - Policy: 'kafka_lag_waste_ingestion'. Condition: '231_SS_stockwaste_ext_stock_update_Lag'","BigPanda","2025-04-30 05:04","Himansu Kandwal"
"27765240","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_stock_update_ext_lag'","BigPanda","2025-04-30 05:04","Himansu Kandwal"
"27765152","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_fulfilment_orderline_ext_lag'","BigPanda","2025-04-30 04:55","Himansu Kandwal"
"27754032","Closed","Incident - PROD - Ingestion - Avail - Reduction - Consumer_Stopped","BigPanda","2025-04-29 00:03","Himansu Kandwal"
"27764724","Closed","Incident - PROD - Avail API - WDC ServerHealth","BigPanda","2025-04-30 03:57","Himansu Kandwal"
"27764723","Closed","Incident - PROD - Avail API - CDC ServerHealth","BigPanda","2025-04-30 03:57","Himansu Kandwal"
"27763197","Closed","Incident - PROD - API - 3PL Ingestion - API is throwing error or excption while processing events received from whistl.","BigPanda","2025-04-29 19:04","Mahesh S"
"27753386","Closed","Incident - PROD - Policy: 'kafka_lag_waste_ingestion'. Condition: '231_SS_stockwaste_ext_ product_Lag'","BigPanda","2025-04-28 19:36","Himansu Kandwal"
"27757395","Closed","Incident - PROD - Stock 3pl Ingestion","BigPanda","2025-04-29 09:01","Himansu Kandwal"
"27747581","Closed","Incident - PROD - Stock 3pl Ingestion","BigPanda","2025-04-28 09:01","Himansu Kandwal"
"27755585","Closed","Incident - PROD - API - Data_Level - Product_API - Status_Code_Error : { 20 } alert","BigPanda","2025-04-29 06:24","Himansu Kandwal"
"27757793","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-04-29 09:31","Himansu Kandwal"
"27730784","Closed","Incident - PROD - Policy: 'kafka_lag_transaction_history'. Condition: 'stock_internal_ingestion_transaction_record_v1_lag'","BigPanda","2025-04-25 12:43","Himansu Kandwal"
"27730433","Closed","Incident - PROD - Policy: 'kafka_lag_transaction_history'. Condition: 'stock_internal_supply_transaction_record_v2_recoverability_lag'","BigPanda","2025-04-25 12:19","Himansu Kandwal"
"27757655","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-04-29 09:19","Himansu Kandwal"
"27747556","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-04-28 08:59","Himansu Kandwal"
"27748378","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Ingestion_RFS_Counts","BigPanda","2025-04-28 10:01","Himansu Kandwal"
"27754841","Closed","Incident - PROD - API - 3PL Ingestion - API is throwing error or excption while processing events received from whistl.","BigPanda","2025-04-29 04:03","Vijay Rai"
"27754909","Closed","test ticket","Sajith Sanal","2025-04-29 04:21","Sajith Sanal"
"27753210","Closed","Incident - PROD - Policy: 'kafka_lag_waste_ingestion'. Condition: '231_SS_stockwaste_ext_ product_Lag'","BigPanda","2025-04-28 18:44","Mahesh S"
"27753268","Closed","Incident - PROD - The following kafka listeners are down stockwasteingestion:ProductChangeEventListener-0-C-1, stockwasteingestion:ProductChangeEventListener-1-C-1, stockwasteingestion:ProductChang...","BigPanda","2025-04-28 19:01","Mahesh S"
"27753216","Closed","Incident - PROD - Stock Kafka Generic CI","BigPanda","2025-04-28 18:45","Mahesh S"
"27752906","Closed","Incident - PROD - Policy: 'Generic health rule violation'. Condition: 'HEAP_UTILIZATION_BEYOND_THRESHOLD'","BigPanda","2025-04-28 17:23","Mahesh S"
"27733731","Closed","Incident - PROD - StockService - Access_Exception - wdc.prod.isc.tescocloud.com/product/v3/products","BigPanda","2025-04-25 19:03","Himansu Kandwal"
"27746978","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_sce_rfid_stockcount_event_ext_lag'","BigPanda","2025-04-28 08:15","Himansu Kandwal"
"27746765","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_RFS_Counts","BigPanda","2025-04-28 08:00","Himansu Kandwal"
"27747579","Closed","Incident - PROD - Recoverability","BigPanda","2025-04-28 09:01","Abhijit C V"
"27747185","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-04-28 08:31","Himansu Kandwal"
"27727523","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-04-25 08:19","Himansu Kandwal"
"27741472","Closed","Incident - PROD - Stock 3pl Ingestion","BigPanda","2025-04-27 09:01","Nadhiya K"
"27739018","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - CR_Count","BigPanda","2025-04-26 18:00","Mahesh S"
"27741216","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_CSD_Transfer_Out","BigPanda","2025-04-27 08:00","Mahesh S"
"27741778","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-04-27 10:01","Mahesh S"
"27736187","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-04-26 08:31","Mahesh S"
"27741471","Closed","Incident - PROD - Recoverability","BigPanda","2025-04-27 09:01","Mahesh S"
"27740689","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_sce_rfid_stockcount_event_ext_lag'","BigPanda","2025-04-27 05:39","Mahesh S"
"27740688","Closed","Incident - PROD - Policy: 'kafka_lag_correction_ingestion'. Condition: 'correction_rfs_ext_lag'","BigPanda","2025-04-27 05:39","Mahesh S"
"27737284","Closed","Incident - PROD - Policy: '100_PERCENT_NODES_AVAILABLE_ALL_TIME'. Condition: 'TRANSACTION_HISTORY_CDC_CONTAINERS_DOWN'","BigPanda","2025-04-26 11:21","Mahesh S"
"27717356","Closed","Incident - PROD - API - Level - Level_V5_Access_Log - P99_Response_Time","BigPanda","2025-04-24 06:39","Mahesh S"
"27734289","Closed","Incident - PROD - Policy: 'StockService - P2 Alert - Node Down'. Condition: 'TRANSACTION_HISTORY_WDC_CONTAINERS_DOWN'","BigPanda","2025-04-25 23:20","Mahesh S"
"27734323","Closed","Incident - PROD - Policy: '100_PERCENT_NODES_AVAILABLE_ALL_TIME'. Condition: 'TRANSACTION_HISTORY_CDC_CONTAINERS_DOWN'","BigPanda","2025-04-25 23:30","Mahesh S"
"27734313","Closed","Incident - PROD - Policy: '100_PERCENT_NODES_AVAILABLE_ALL_TIME'. Condition: '100_PERCENT_NODE_AVAILABILITY_SUPPLY_COMPONENT'","BigPanda","2025-04-25 23:27","Mahesh S"
"27733146","Closed","Incident - PROD - Policy: 'kafka_lag_transaction_history'. Condition: 'stock_internal_accuracy_ingestion_transaction_record_retry_v1_lag'","BigPanda","2025-04-25 16:14","Mahesh S"
"27726768","Closed","test correction","Sajith Sanal","2025-04-25 07:05","Sajith Sanal"
"27730295","Closed","Incident - PROD - Ingestion - Avail - Reduction - Consumer_Stopped","BigPanda","2025-04-25 12:02","Himansu Kandwal"
"27728842","Closed","Incident - PROD - Policy: 'StockService - P2 Alert - Node Down'. Condition: 'TRANSACTION_HISTORY_WDC_CONTAINERS_DOWN'","BigPanda","2025-04-25 10:18","Himansu Kandwal"
"27723732","Closed","Incident - PROD - API - Level - Rest_Ingestion_V1","BigPanda","2025-04-24 16:05","Himansu Kandwal"
"27725822","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-04-25 04:01","Himansu Kandwal"
"27719981","Closed","test2","Sajith Sanal","2025-04-24 10:26","Sajith Sanal"
"27726320","Closed","Incident - PROD - Transaction Drop Alert MODERNSTOCKTAKE_COUNTS","BigPanda","2025-04-25 06:00","Himansu Kandwal"
"27719402","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - Supply_Sales_Invoice_Paid","BigPanda","2025-04-24 09:42","Himansu Kandwal"
"27703200","Closed","Incident - PROD - API - Avail - Avail_V6 - P95_Response_Time","BigPanda","2025-04-22 12:14","Himansu Kandwal"
"27720601","Closed","Incident - PROD - Ingestion - Level - Supply_Outdated_Transactions","BigPanda","2025-04-24 11:11","Himansu Kandwal"
"27725742","Closed","Incident - PROD - Ingestion - Level - Transaction_Drop - MODERNSTOCKTAKE_COUNTS","BigPanda","2025-04-25 03:30","Himansu Kandwal"
"27714614","Closed","Incident - PROD - Ingestion - Level - Supply_Outdated_Transactions","BigPanda","2025-04-23 17:11","Himansu Kandwal"
"27723126","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-04-24 15:01","Himansu Kandwal"
"27716504","Closed","Incident - PROD - API - Level - Level_V5 - Couchbase Slowness Detected","BigPanda","2025-04-24 04:31","Himansu Kandwal"
"27717087","Closed","Incident - PROD - Transaction Drop Alert MODERNSTOCKTAKE_COUNTS","BigPanda","2025-04-24 06:00","Himansu Kandwal"
"27719891","Closed","testing ticket automation","Sajith Sanal","2025-04-24 10:20","Sajith Sanal"
"27718866","Closed","Incident - PROD - Policy: 'StockService - P2 Alert - Node Down'. Condition: 'TRANSACTION_HISTORY_WDC_CONTAINERS_DOWN'","BigPanda","2025-04-24 08:58","Himansu Kandwal"
"27718864","Closed","Incident - PROD - Policy: 'kafka_lag_transaction_history'. Condition: 'stock_internal_accuracy_supply_interceptor_retry_v1_lag'","BigPanda","2025-04-24 08:58","Himansu Kandwal"
